"","RPpos_933","RPpos_957","eWAT_RPneg_963","RPpos_975","RPpos_981","RPpos_937","RPpos_943","RPpos_947","RPpos_959","RPpos_967","RPpos_979","RPpos_927","RPpos_969","RPpos_973","RPpos_983","RPpos_929","RPpos_965","RPpos_971","RPpos_977","RPpos_985"
"Label","KO_day","KO_day","KO_day","KO_day","KO_day","KO_night","KO_night","KO_night","KO_night","KO_night","KO_night","WT_day","WT_day","WT_day","WT_day","WT_night","WT_night","WT_night","WT_night","WT_night"
"_399.1017_0.9247_779_Rpneg"," 1.1870446"," 1.4246892"," 1.0686470"," 1.2853753"," 0.4608401"," 0.1020982","-0.1194815","-0.3686549"," 1.2487326"," 1.0466389"," 0.6017959","-0.4003258","-0.7979601","-1.4714507","-0.8290167","-0.4364433","-1.2650684","-0.4331097","-0.4125313","-1.8918196"
"_790.2286_0.9551_669_Rpneg"," 0.7995117","-0.3740585","-0.3722000","-1.0119860","-1.4663684"," 1.1324653"," 1.4004639"," 0.7305664","-0.1739925"," 1.1431566"," 0.4054367","-1.3257264","-1.2394028","-1.1687595","-1.2429220"," 1.2728452"," 1.2556780"," 0.3844613"," 0.1107413","-0.2599103"
"_442.9837_1.0276_281_Rpneg","-0.58905341","-0.12035991","-0.63587081","-0.55184130","-0.17918106","-2.58518034","-1.08354593","-0.34582388","-0.29712831","-1.31740387"," 0.12655822"," 1.40818373"," 1.46313017"," 1.16559927"," 0.89124950"," 0.79297587"," 0.68535004","-0.01537175"," 0.60167868"," 0.58603507"
"_742.0672_0.989_451_Rpneg","-0.094929626"," 0.329624426","-0.554738922"," 0.973575206"," 0.391932967","-0.725352795","-0.628097519","-0.849260694"," 0.180799711"," 0.096199382"," 1.904389885"," 1.077134311","-1.629773290","-1.673791561"," 0.020839164"," 1.449241708"," 1.391104162","-0.585897421"," 0.006550505","-1.079549601"
"_709.113_1.4335_415_Rpneg"," 1.51465612"," 0.83530862","-0.95404952"," 0.95334849","-0.89625459","-0.13832993","-1.74818594","-0.11166280","-0.13390203"," 0.55312926","-0.13336348"," 1.99333245"," 0.77302180","-1.25688279"," 0.01090943"," 0.47115191","-0.28556773","-0.86531296"," 0.84603332","-1.42737963"
"_305.0133_1.0593_334_Rpneg"," 0.56683994","-1.02285314","-0.46032949"," 0.44715870"," 0.85751943","-0.13708998","-0.09816503"," 0.74439272"," 0.17360163"," 1.15273990"," 0.76501694","-0.40779212","-0.42712161"," 0.47100655"," 0.62430057","-1.22726538","-0.19371119","-3.21609998"," 0.96607180"," 0.42177975"
"_655.1092_1.449_337_Rpneg","-0.3809219","-0.4528595","-1.5885412"," 0.2639903","-1.3472740","-2.0311150","-1.0886828","-0.3445302","-0.4496835"," 0.3715268"," 0.8324699"," 0.7652435"," 0.6772272"," 1.9727553"," 0.4855463"," 0.8740259"," 0.7542082","-0.4684661"," 1.0178996"," 0.1371814"
"_813.0702_1.0618_436_Rpneg"," 0.04548002"," 0.22239400","-0.01255148"," 0.99364836"," 0.96387460","-1.40721262","-1.56481578"," 0.41518134","-0.10176836","-1.83059869","-0.78396058"," 1.15198223"," 0.83472939","-1.95803909"," 0.77759763"," 0.79115652"," 0.61751215","-0.38514855"," 0.41590028"," 0.81463863"
"_552.1141_1.0287_397_Rpneg"," 1.40797266","-1.18785529","-0.37375825"," 1.47211738"," 1.61994802"," 0.66473386"," 0.12307787"," 1.01076789","-0.33544568"," 1.01352857"," 0.43193632","-0.04249892","-0.87815841","-1.47685078"," 0.63926680","-0.81093341","-0.19528763","-1.59532112","-1.02742695","-0.45981293"
"_716.0923_1.0907_522_Rpneg"," 0.05632772"," 0.86709154"," 0.40717341"," 1.14223661"," 1.29028842","-1.11351857","-0.92600488"," 0.07474028"," 0.25409163","-1.38200397","-0.60534228","-1.35534046"," 1.11018441","-1.77877107"," 1.46727823"," 0.68237294","-0.54919281","-0.86812596"," 0.55730020"," 0.66921459"
"_692.0745_1.0485_382_Rpneg","-0.057919196"," 0.001459656","-0.251227668"," 0.504594157"," 0.094307303","-2.068333109","-0.986681921","-0.133246550","-0.381302866","-2.289203315"," 0.116790956"," 1.025052746"," 1.231395653","-0.999455438"," 1.267898177"," 1.314041410"," 0.649317971","-0.128294330"," 0.361033257"," 0.729773107"
"_554.1236_1.3133_383_Rpneg"," 1.9787561"," 0.8003411"," 1.0307018"," 0.9211441","-1.2588370"," 0.7596704","-0.6981960"," 1.0037087"," 1.0702756","-0.5271668","-0.5772723"," 0.3439062","-0.7766045","-1.9719368","-1.3033595"," 0.2005189","-0.7737605"," 0.0262200"," 0.1412399","-0.3893495"
"Adenylosuccinic acid_metlin_462.068_2.2827_399_Rpneg"," 1.249631468"," 0.231373785"," 0.057413093"," 0.251362528"," 0.443211144"," 1.686728294"," 0.781923801"," 1.279127630","-0.079404709"," 0.678504942"," 0.412864925","-1.087255028","-1.163546282","-2.069489923","-1.458991603","-0.004865013"," 0.807749070","-0.433977825","-1.210737160","-0.371623135"
"_527.1811_3.7222_904_Rpneg"," 0.794636750","-0.039424807","-0.362408571"," 1.007321058"," 0.808348898","-0.231383869","-1.219032491","-0.667453413","-0.003076556","-0.264363354","-1.050579162"," 1.145691175"," 0.145887020","-2.124315674"," 2.073763273","-0.825717718"," 0.712438200","-0.740653624"," 1.185252350","-0.344929485"
"Amfenac_254.0806_3.7209_524_Rpneg"," 0.25577919"," 0.19297062"," 0.01053689"," 0.25450925"," 2.42134330"," 2.00507852","-0.64206544","-0.62821918","-0.07557311","-0.68957117","-0.78683301"," 0.31716824","-0.34533181","-0.55527807"," 1.38720328","-1.32211806"," 0.13787340","-1.55898131"," 0.21100697","-0.58949852"
"_395.0689_0.9313_290_Rpneg"," 0.95542930"," 0.70804416"," 0.60836638"," 1.03965066","-1.73763571"," 0.02974248"," 0.55179352","-1.13824558"," 0.74327715"," 0.98576202"," 0.65528316"," 0.71167328"," 0.02321255","-1.43087611"," 0.09375566","-0.10802768","-1.04197539","-0.06821678"," 0.73361096","-2.31462403"
"_384.0388_0.9002_705_Rpneg"," 0.9679845375","-0.5086758031","-0.2494064032","-0.6499964180","-2.3282510577"," 1.1605318199"," 1.4482459418"," 0.4001302065"," 0.3872782613"," 1.8538816288"," 1.1819562216","-0.9299270020","-0.7041593558","-0.0007416929","-0.9691987779"," 0.3233740785"," 0.1301093268","-0.3626207112","-0.3564198880","-0.7940949126"
"_470.0262_1.0265_438_Rpneg","-0.36312290"," 0.41143102","-0.38899806","-0.73305043","-0.25501146","-2.48246062","-0.73944581","-0.24255221"," 0.10806272","-1.47150610","-0.17923290"," 1.21067377"," 1.42123806","-0.03417144"," 1.77193265"," 1.15269971","-0.16359829","-0.31622363"," 0.48950636"," 0.80382953"
"_426.1905_4.2967_706_Rpneg","-0.22035859"," 0.87124758"," 0.96459546","-1.01517709"," 0.30426969"," 0.75311498"," 1.27435481","-1.82080090"," 0.97114256"," 0.11620875"," 0.77428037","-0.47757985","-0.08077329","-1.96432232","-0.60201579"," 0.15258297"," 0.36627172"," 1.10996635"," 0.29598183","-1.77298926"
"4-Methylumbelliferyl glucuronide_351.0669_0.9377_291_Rpneg"," 0.63326598"," 0.51461407","-0.18874127"," 0.60863030","-2.43732507","-0.19189035"," 0.44020863","-1.77426324","-0.03313779"," 0.84261391"," 0.67847825"," 1.20549451"," 1.12701784","-0.60197531"," 0.69392057"," 0.32916011","-0.86034516"," 0.57352999"," 0.07975890","-1.63901487"
"_558.9939_0.8955_439_Rpneg"," 1.18439296"," 0.13488020","-0.51347891","-0.39069373"," 0.58489841","-0.28206300","-0.85891872"," 0.85831134"," 0.10380839"," 1.31558346"," 0.09669439"," 0.19649343"," 0.17181721","-0.13576124"," 1.57689430"," 0.24114427","-0.81118840","-2.33953291","-2.00030993"," 0.86702849"
"_669.0499_1.0295_402_Rpneg","-0.61450554"," 0.35191069","-0.17289967","-0.27725326","-0.11490369","-2.84597278","-0.38485621","-0.26056003","-0.08592835","-1.84420178"," 0.19379199"," 1.14640604"," 1.38068934"," 0.06401974"," 1.29982118"," 0.94885285"," 0.46404756","-0.26013097"," 0.44364849"," 0.56802439"
"_418.0018_0.8938_404_Rpneg","-0.2449906","-0.5757220","-0.7918744","-0.4649114","-0.6087275","-1.1713453","-0.9412381"," 0.4950821","-0.3604931","-0.1500446"," 0.3670007"," 0.6263534"," 1.4816905"," 2.0213870"," 1.4681697"," 0.4237006","-0.1909750"," 0.1576870"," 0.7039826","-2.2447317"
"_443.1214_0.9244_833_Rpneg"," 1.2028478"," 1.2238228"," 0.8802921"," 1.3407487"," 0.5766458"," 0.7018573","-0.2397168","-0.1619219"," 1.0952382"," 1.3921539"," 0.4325693","-0.4972128","-0.8489788","-1.8983153","-0.9484614","-0.6143224","-0.9062674","-0.8509001","-0.7301900","-1.1498892"
"_380.9883_1.0273_390_Rpneg","-0.7679555","-0.3401597","-0.4146769","-0.9240810","-0.7860514","-2.1605908","-1.0478548","-0.2184070","-0.2108115","-1.2574955"," 0.1172494"," 0.8407443"," 1.8856306"," 1.1724142"," 1.3518781"," 0.6209226"," 0.3934532"," 0.2481293"," 0.8175341"," 0.6801285"
"_382.1018_3.704_713_Rpneg"," 0.59180234","-0.38879822","-0.21736094"," 0.55088352"," 0.44281356"," 1.42026775"," 2.20040005"," 0.07566324","-0.31062346"," 0.47657599","-0.06531004","-1.16087254","-0.64422767","-2.48315977","-1.49489621"," 0.26732353"," 0.62998726"," 0.08161540","-0.23143222"," 0.25934842"
"_326.0524_1.0157_440_Rpneg"," 1.38208647","-0.84776092","-0.39456936"," 1.46730338"," 1.66806976"," 0.74365645","-1.68384458"," 0.84686709","-0.49263390"," 0.94461672","-0.83915587"," 0.41980167","-0.23180694","-0.97291211"," 0.48758572","-0.39493933"," 0.32659115","-1.83017332","-0.55394531","-0.04483677"
"_495.1017_3.6343_504_Rpneg"," 0.062363412","-0.123719081"," 0.718067973"," 0.635050974"," 0.633760135"," 2.505284903"," 1.257388362","-0.115846341"," 0.760968015"," 0.950877285","-0.283369925","-0.006173149","-0.217778685","-1.785344627","-0.856164344","-0.569981221","-1.127811121","-0.879012952","-0.198843950","-1.359715663"
"Coumachlor_341.0613_1.9277_845_Rpneg"," 1.16947663","-0.07147683"," 0.26710770"," 0.16756543"," 1.04007381"," 1.65106776","-0.39211926"," 2.10980271","-0.15506066"," 0.04728603","-0.92451445","-0.13661823"," 0.17485069","-2.51646781"," 0.02977164","-0.59256733","-1.12176962","-0.44199745","-0.15715519","-0.14725561"
"_1017.151_1.0535_392_Rpneg"," 0.33880295"," 0.79951565"," 0.43768969"," 0.68393887"," 1.07789789","-0.44640065","-0.35004813"," 0.19414113"," 0.32849218","-1.36962269","-0.90832328"," 0.79983000"," 0.37710910","-3.36149567"," 0.69511006"," 0.45805735"," 0.06869274","-0.45852672"," 0.13701144"," 0.49812810"
"_289.0205_1.1252_726_Rpneg","-0.009367675","-0.735542045","-0.277304494","-0.743688465"," 1.968791379"," 1.045524587"," 0.993274121"," 1.297221235","-0.721532633"," 0.935149554"," 0.904835934","-1.838472721","-0.937730763","-0.767096386","-1.505068521"," 0.085155134"," 0.671208098"," 0.027858431","-0.601326046"," 0.208111278"
"_466.0089_1.0623_297_Rpneg","-0.4887300","-0.6359738","-0.5276239"," 0.7319119"," 0.1539390","-2.0554688","-1.7822069"," 0.1785615","-0.5708837","-1.7516260","-0.2294912"," 0.8799144"," 1.3948838"," 0.3135455"," 0.8431168"," 0.9879166"," 0.9706412"," 0.1339853"," 0.4845198"," 0.9690685"
"_749.0833_0.9062_492_Rpneg"," 1.3539333"," 1.0959573","-0.1993628"," 1.5082580","-0.5660757","-0.7183625"," 0.5194327","-1.4690711"," 0.5164045"," 0.9085503"," 0.8595766"," 0.2889777","-0.5196325","-1.4218276"," 0.1334263"," 1.4190210","-1.6011815","-0.9085268","-0.4573829","-0.7421144"
"_660.1554_0.917_854_Rpneg"," 1.1528726"," 1.3810345"," 0.2187534"," 1.7634040"," 0.6876227","-0.3189660"," 0.2587145","-1.7602582"," 0.8784009"," 0.6694812"," 0.5986526","-0.1320380","-0.8654463","-1.7614008"," 0.4692903"," 0.1041431","-0.9331987","-1.2931283","-0.4589012","-0.6590321"
"_557.1376_2.0692_911_Rpneg"," 0.2318287","-0.5882917"," 0.6576529","-0.3802559"," 0.4329145"," 0.9096667"," 0.5465867","-2.6691108"," 0.1768415"," 1.4453955","-1.2701941"," 0.2195593"," 0.5650628"," 0.7622407","-1.1459402","-0.7376077","-0.4486832"," 1.4620734"," 0.5034654","-0.6732046"
"Metolachlor CGA 357704_278.1082_4.6867_506_Rpneg","-0.04526365"," 1.42468834"," 1.33650238","-0.75625814","-1.20225517"," 1.49324958"," 0.53040496"," 0.02315926"," 1.25792239"," 0.50939314"," 0.35167497","-0.09949965"," 0.20454776","-1.61155644","-0.24176121"," 0.04580471","-1.29328626","-0.55163423"," 0.54794329","-1.92377601"
"_597.0292_0.9062_396_Rpneg"," 0.43884323"," 0.97572901"," 0.07304777"," 1.68820367","-1.09918029","-2.16175022","-0.33502635","-1.61778073"," 0.55737448"," 0.12826309"," 0.83833701"," 0.63830078","-0.15268566","-0.14795575"," 0.34084949"," 1.41912217","-0.49292879","-0.23198073"," 0.59798218","-1.45676437"
"_302.0673_1.8185_507_Rpneg"," 0.2835254","-0.6592821","-0.6861716","-0.6590363"," 1.5039620","-0.2925826","-1.0295965","-1.2083614","-0.8805276","-0.7513206","-1.3680409"," 0.5557765"," 0.4062138"," 0.1457877"," 1.7292115"," 0.1362354","-0.9898519"," 1.1823454"," 1.6693315"," 0.9123824"
"_646.0476_0.9016_540_Rpneg"," 1.298060398"," 0.547303491","-0.805508206"," 1.034162269","-0.992137087","-1.498220164","-0.186968261","-1.169845661","-0.126707523"," 0.887981151"," 0.969334112"," 0.651884207"," 0.344148631","-1.062088235"," 1.050239241"," 1.661471423","-1.502413078","-1.061422768","-0.041389879"," 0.002115939"
"_472.0572_1.1622_268_Rpneg"," 1.20163562"," 0.56800142"," 0.37153337"," 0.51410443"," 2.35408944"," 0.93787011","-0.03105798"," 0.11321357","-0.32115722"," 0.24232389","-1.20366952","-0.29922551"," 0.38437832","-1.48545132"," 1.16376246","-1.60165141","-0.41172391","-1.00289563","-0.49172571","-1.00235443"
"_602.0908_1.0585_682_Rpneg"," 0.18970571","-0.60846346"," 0.36210017","-0.17102088","-2.38027639"," 0.83489927"," 1.46359056"," 0.87301574"," 0.55017341"," 1.38990804"," 1.59751537","-1.30906419","-0.80979432","-0.21881051","-1.10525377","-0.10786243"," 0.43782200"," 0.04418673","-0.55328577","-0.47908526"
"_407.0144_1.3662_868_Rpneg"," 1.11686648"," 0.49170387"," 0.21914345"," 0.35661556"," 0.48748815"," 1.56898203","-0.17454018"," 1.29960201","-0.00277817"," 1.22898955"," 0.30219568","-2.12094308","-1.00245951","-1.78278897","-0.51171733","-0.35869186"," 0.44150885","-0.48557708","-1.32290252"," 0.24930307"
"_701.1906_0.9617_668_Rpneg"," 0.5536402","-0.5951434","-0.5707207","-1.2619146","-1.5712331"," 1.0369806"," 1.3090139"," 0.8987879","-0.3305361"," 1.0511750"," 0.5098585","-1.2826010","-1.1613318","-0.6185153","-1.1857081"," 1.1710848"," 1.5422420"," 0.5149964"," 0.1999930","-0.2100682"
"1-Isothiocyanato-9-(methylsulfinyl)-nonane_246.0988_4.2498_259_Rpneg"," 0.5598741"," 0.4337560"," 0.5755132"," 0.6761991","-1.3285949"," 0.8332819"," 0.4751084","-1.8203180"," 0.4678180"," 0.4401978"," 0.5555148"," 0.5540217"," 0.4596781","-1.8623360"," 0.8564463"," 0.4218453","-1.5463305"," 0.4309996"," 0.5951808","-1.7778557"
"_649.0979_1.4396_265_Rpneg","-0.003300456","-0.394768090","-1.901558997"," 0.815416509","-0.212399341","-1.383982667","-1.845263929"," 0.794371933","-0.318829514"," 1.259127506"," 0.299240592"," 0.600703874","-0.061975510"," 0.618519445"," 0.393881579"," 0.877179751"," 1.054560619","-1.743840679"," 0.964171841"," 0.188745537"
"3',4',7,8-Tetrahydroxyflavanone_287.0513_0.9619_274_Rpneg"," 0.73641622"," 0.40535167","-0.45494575"," 1.80068114"," 0.54426125"," 0.17875266"," 0.08443191"," 1.03891489","-0.25025280"," 2.10756908"," 0.67909133"," 0.14582449","-0.09998064","-0.64357856","-0.60714835","-1.49916826","-0.98964766","-0.80591072","-0.49136917","-1.87929274"
"Mesosulfuron-methyl_502.0609_1.1134_688_Rpneg","-0.4296753","-0.8646693"," 0.5190037"," 0.4598931","-0.9525860"," 0.3238534"," 0.8799004"," 1.6071402","-0.3721616","-0.7145911"," 0.9988730","-1.9107306","-0.3819785","-1.6504007","-0.7955781"," 1.0202951"," 1.2806796"," 0.3746182","-0.5357622"," 1.1438766"
"_706.1241_3.6762_500_Rpneg"," 1.2248915318","-0.0009404093"," 0.0348308095"," 0.2048381052","-1.6541169191"," 1.6971117259","-0.1373266009","-1.6148521637","-0.3203488816"," 1.4330750320","-0.8346622869"," 0.6911169891"," 1.0287094988","-1.4931122416","-0.1076633086"," 1.0639494637"," 0.3934359607","-0.8813215015","-0.0063851759","-0.7212296278"
"Penicillin G_333.094_1.5455_515_Rpneg"," 0.8955860","-1.4118059","-0.2962854","-0.4965778","-0.2640215"," 2.0182088"," 1.7267150"," 0.6121978","-0.3879248"," 1.0338997"," 0.1563335","-0.7129113","-1.0736246","-2.1437329","-0.6282783","-0.1337024"," 0.0602238"," 0.4463868"," 0.4941902"," 0.1051232"
"Eriodictyol-7-O-glucoside_449.1075_0.9278_516_Rpneg"," 0.889809921"," 0.459252962","-0.726264107"," 0.976363404","-0.516274468","-0.003758044","-1.083930921"," 1.964138690","-0.534411947"," 0.164041102"," 0.367003391"," 0.138673424"," 1.380120949","-0.001617633"," 0.411865125"," 0.385263296","-2.031584174","-0.592348563"," 0.337566103","-1.983908511"
"_515.9804_0.8922_502_Rpneg","-0.62094595","-0.52545869","-1.11032455"," 0.02700037","-0.41006305","-2.25064611","-1.22031044","-0.84699355","-0.33846401","-0.04715755"," 0.63317380"," 0.79810890"," 1.20029433"," 2.02457703"," 1.05038624"," 0.53528352","-0.50898143"," 0.08038697"," 1.03371932"," 0.49641484"
"Lactofen_460.0448_1.0874_359_Rpneg","-1.08604347","-1.12137084","-0.57913700"," 0.93130566"," 0.32487727","-0.51281175","-0.50865935","-0.77463425","-0.51261312","-0.03299135"," 0.59972297"," 1.79333561"," 1.59713899","-2.19570676"," 0.74338694"," 1.29146758"," 0.40695664","-0.04816078","-0.64947717"," 0.33341419"
"GSSG / L-Gluthathione (oxidized)_metlin_611.1458_1.4319_3_Rpneg"," 1.44016928"," 1.68845747"," 0.03364405"," 1.48750733","-0.97086961"," 0.01347648","-1.08237597"," 0.60434811"," 0.64920557"," 0.79921141","-0.31936722"," 0.44959333","-0.73317822","-2.39537538","-0.18761560","-0.02756432","-0.35274445","-0.95344561"," 0.50390853","-0.64698519"
"Pantothenic acid_msDial_218.104_3.7191_7_Rpneg"," 0.69693890","-0.12123710"," 0.01388177"," 0.28176859"," 2.38457659"," 1.51514925","-0.96034667","-0.68903959","-0.15064526","-0.56521394","-0.74588566"," 0.37990806","-0.53549805","-1.21940545"," 1.52772509","-1.24318126"," 0.70532136","-1.16540936"," 0.43694537","-0.54635265"
"Inosine_metlin_267.0739_2.0645_29_Rpneg"," 0.14874920","-0.77403232"," 0.29600007","-0.39727989"," 0.29386446"," 0.57748410"," 0.30233637","-2.63903972"," 0.02586443"," 1.49506723","-1.08918504"," 0.30759250"," 0.65169512"," 1.43379600","-1.08603152","-0.64812977","-0.26898772"," 1.42967661"," 0.65678401","-0.71622411"
"_357.0557_1.5456_34_Rpneg"," 1.5941721","-0.7128039","-0.4610078"," 0.1528104"," 0.2606229"," 0.2648298"," 1.2038705"," 0.5698539"," 0.6799386"," 2.0539238"," 0.4950083"," 0.1386811","-0.9337857","-1.6648578","-0.2927721","-0.9744805","-1.5310015","-0.1153194"," 0.5182881","-1.2459707"
"_614.3318_4.9354_294_Rpneg","-1.03344639"," 1.01347945"," 1.05475666","-1.58436512","-2.22079249"," 0.21918912"," 1.67043067","-0.29704149"," 0.97035018","-0.76245793"," 0.92218016","-0.15098631"," 0.11962007","-0.07798512","-0.38158627","-0.21049278","-0.34861751"," 1.60256008","-0.25405931","-0.25073568"
"_323.0793_0.9435_38_Rpneg","-0.59716417"," 0.13533615","-0.39287235"," 0.46311755","-2.27052851","-0.02094697","-0.69336468","-1.45094777"," 0.13992007"," 0.45950247"," 0.26605113"," 1.35386543"," 1.99897951","-0.73900521"," 1.11700714","-0.67499836","-0.70064061"," 0.55866501"," 1.14951124","-0.10148707"
"Uridine diphosphate-N-acetylglucosamine_metlin_606.0756_0.9689_43_Rpneg","-0.5824974","-0.5246818","-1.2270162","-0.4950760"," 0.5573655","-2.4391710","-0.1538513"," 1.0352065","-0.7372058","-1.4573109"," 0.1890517"," 0.6936624"," 0.1777046"," 0.8879398"," 0.3918226"," 0.9159609"," 1.5688418","-0.3194435"," 0.2273662"," 1.2913318"
"UMP / Uridine 5-monophosphate_metlin_323.0296_1.0261_8_Rpneg","-0.11143438"," 0.25949809","-0.39637296"," 0.06205463"," 0.43505936","-2.83175559","-0.45132178","-0.25093950","-0.18154573","-2.00067519"," 0.43775372"," 1.11845212"," 1.02113729"," 0.34208883"," 1.20095934"," 1.14470578"," 0.53753485","-0.72070897"," 0.11790839"," 0.26760170"
"_526.2803_4.9224_1051_Rpneg","-1.03738247"," 0.83492507"," 0.90700601","-1.43912459","-2.49247509"," 0.16386376"," 1.67192375","-0.11363546"," 0.83697652","-0.41655925"," 0.98199448","-0.37469152","-0.05212021","-0.19589084","-0.66867873","-0.02005230"," 0.08811406"," 1.64825226","-0.01698949","-0.30545596"
"Quinolinic Acid_msDial_166.0183_1.0199_148_Rpneg"," 0.420807848"," 0.101658960"," 0.470486854","-0.557512187","-1.363312659"," 0.032231201"," 1.185612557"," 2.264385533"," 0.575482943"," 1.190398447"," 0.514501582"," 0.150278848","-0.691960066","-2.291372438"," 0.605093524","-0.454147558","-0.721855842","-0.685229608","-0.748262763"," 0.002714823"
"_296.0118_0.9049_82_Rpneg","-1.1329203","-0.4028588","-0.6984546","-1.0979410","-2.8290173","-1.3131326"," 0.6675245"," 0.3597608","-0.2738356"," 0.2309917"," 1.1374581"," 0.3149610"," 0.4966517"," 0.2441566"," 0.2413342"," 1.2513642"," 0.7062730"," 0.9895785"," 0.6388744"," 0.4692314"
"_499.0523_0.9048_130_Rpneg"," 0.94735921"," 0.78429671","-0.24494127"," 1.08990936","-0.48629057","-0.82742723"," 0.34013733","-1.03664367"," 0.35082571"," 0.84664380"," 0.94220347"," 0.47798072","-0.08853069","-0.60482410"," 0.40422272"," 1.35161486","-0.80815487","-0.58543380"," 0.11341973","-2.96636743"
"(+)-Catechin_289.0678_1.5456_62_Rpneg"," 1.218056043","-1.000550738","-0.085736304","-0.665434838","-0.247536877"," 1.769664081"," 1.838048910"," 0.289419827"," 0.111339909"," 1.649753466"," 0.286042436"," 0.003435305","-0.625090505","-0.098708964","-0.894248388","-1.262060477","-1.406808359"," 0.252841624"," 0.181049812","-1.313475962"
"_662.1598_3.6751_26_Rpneg"," 0.97439008"," 0.27714170"," 0.28109150","-0.08585093","-0.69542707"," 2.97685458","-0.03346118","-0.96683891","-0.17041700"," 1.02916276","-1.22948042"," 0.23219459"," 0.57407933","-1.85431777","-0.29521865"," 0.37066507"," 0.22743688","-0.65074802","-0.37426941","-0.58698714"
"_271.0042_0.905_44_Rpneg","-0.41870750","-0.58142267","-1.12446876","-0.17043944","-0.56440705","-2.17521346","-1.35102223","-0.50171366","-0.58636182","-0.38582395"," 0.46273504"," 0.82181621"," 1.39931861"," 1.88769692"," 1.22171174"," 0.64122153"," 0.06100778","-0.16459129"," 0.93670333"," 0.59196069"
